# RELATÓRIO FINAL - MÁQUINAS QUE PRECISAM ATUALIZAR
# Gerado em: 21/08/2025 às 10:19:51
# Total com pendências: 1263
# Debian != 12: 1000 | Chrome < 139: 997 | Firefox < 115: 708
#
# IP | Hostname | Debian | Chrome | Firefox | Status
==============================================================================================================

192.168.75.29   | edu3582              | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.75.42   | ed134753             | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.75.34   | est4103              | Debian 9           | 105.0.5195.125            | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.75.51   | est3102              | Debian 9           | 105.0.5195.125            | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.75.20   | 082407               | Debian 9           | 102.0.5005.61             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.75.38   | est2362              | Debian 9           | 105.0.5195.125            | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.75.44   | est2360              | Debian 9           | 105.0.5195.125            | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.75.21   | edu2320              | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.75.109  | est4040              | Debian 9           | 100.0.4896.127            | 78.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.75.116  | edu140173            | Debian 12          | 132.0.6834.83             | 128.6.0esr      | PRECISA ATUALIZAR: Chrome
192.168.75.120  | est134620            | Debian 9           | 102.0.5005.61             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.75.121  | EDU4290              | Debian 12          | 128.0.6613.137            | 115.15.0esr     | PRECISA ATUALIZAR: Chrome
192.168.75.124  | est34613             | Debian 9           | 107.0.5304.110            | 91.11.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.75.129  | est134621            | Debian 9           | 91.0.4472.114             | 60.7.0          | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.75.219  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.75.207  | EDU134615            | Debian 12          | 128.0.6613.137            | 115.15.0esr     | PRECISA ATUALIZAR: Chrome
192.168.75.226  | pmjsXXXXXX           | Debian 11          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome, Debian
192.168.76.51   | est158107            | Debian 11          | 139.0.7258.138            | 128.14.0esr     | PRECISA ATUALIZAR: Debian
192.168.76.24   | edu169260            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.76.46   | pmjsXXXXXX           | Debian 11          | 119.0.6045.123            | 115.4.0esr      | PRECISA ATUALIZAR: Chrome, Debian
192.168.76.21   | EDU4332              | Debian 12          | 128.0.6613.137            | 115.15.0esr     | PRECISA ATUALIZAR: Chrome
192.168.76.33   | EDU110173            | Debian 12          | 128.0.6613.137            | 115.15.0esr     | PRECISA ATUALIZAR: Chrome
192.168.76.28   | edu140174            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.76.123  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.76.168  | estbiblioteca        | Debian 9           | 105.0.5195.125            | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.76.194  | pmjsXXXXXX           | Debian 11          | 103.0.5060.53             | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.76.198  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.76.208  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.76.180  | pmjsXXXXXX           | Debian 11          | 103.0.5060.53             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.76.206  | pmjsXXXXXX           | Debian 11          | 103.0.5060.53             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.76.202  | pmjsXXXXXX           | Debian 11          | 103.0.5060.53             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.76.215  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.76.225  | pmjsXXXXXX           | Debian 11          | 103.0.5060.53             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.76.211  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.78.20   | est134725            | Debian 9           | 91.0.4472.114             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.78.225  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.78.221  | pmjsXXXXXX           | Debian 11          | 130.0.6723.116            | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.79.25   | EDU169299            | Debian 12          | 132.0.6834.83             | 128.6.0esr      | PRECISA ATUALIZAR: Chrome
192.168.79.201  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.79.207  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.79.202  | EDU158293            | Debian 12          | 128.0.6613.137            | 115.15.0esr     | PRECISA ATUALIZAR: Chrome
192.168.79.205  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 102.5.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.80.30   | edu244571            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.80.28   | est134733            | Debian 9           | 107.0.5304.110            | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.80.26   | EDU4450              | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.80.217  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.80.218  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.81.21   | EDU158263            | Debian 12          | 128.0.6613.137            | 115.15.0esr     | PRECISA ATUALIZAR: Chrome
192.168.81.51   | est3402              | Debian 9           | 107.0.5304.110            | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.81.216  | edu158262            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.81.209  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 102.4.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.81.208  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 102.4.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.82.27   | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 102.10.0esr     | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.82.25   | edu134741            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.82.222  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.82.218  | edu158316            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.83.20   | est4189              | Debian 9           | 102.0.5005.61             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.83.21   | EDU169308            | Debian 12          | 132.0.6834.83             | 128.6.0esr      | PRECISA ATUALIZAR: Chrome
192.168.83.220  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 102.14.0esr     | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.85.38   | edu169250            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.85.33   | est134633            | Debian 9           | 107.0.5304.121            | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.85.31   | est134631            | Debian 9           | 107.0.5304.110            | 91.11.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.85.37   | edu169251            | Debian 12          | 138.0.7204.100            | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.85.22   | EDU4415              | Debian 12          | 135.0.7049.52             | 115.15.0esr     | PRECISA ATUALIZAR: Chrome
192.168.85.41   | EDU4304              | Debian 12          | 128.0.6613.137            | 115.15.0esr     | PRECISA ATUALIZAR: Chrome
192.168.85.27   | est134635            | Debian 9           | 91.0.4472.114             | 68.5.0esr       | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.85.24   | edu134679            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.86.23   | EDU169220            | Debian 12          | 132.0.6834.83             | 128.6.0esr      | PRECISA ATUALIZAR: Chrome
192.168.86.30   | edu169232            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.86.26   | edu169233            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.86.27   | EDU169228            | Debian 12          | 132.0.6834.83             | 128.6.0esr      | PRECISA ATUALIZAR: Chrome
192.168.86.31   | edu169239            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.86.39   | edu169240            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.86.29   | edu169238            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.86.22   | eduxxxx              | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.86.214  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.86.217  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.86.216  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | Não instalado   | PRECISA ATUALIZAR: Chrome, Debian
192.168.87.57   | est4217              | Debian 9           | 102.0.5005.61             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.87.30   | est140163            | Debian 9           | 103.0.5060.53             | 68.6.0esr       | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.87.40   | ESTDAT0001           | Debian 11          | 139.0.7258.138            | 128.14.0esr     | PRECISA ATUALIZAR: Debian
192.168.87.39   | est134678            | Debian 9           | 102.0.5005.61             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.87.47   | est4043              | Debian 9           | 101.0.4951.54             | 78.14.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.87.25   | edu244822            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.87.26   | EDU169213            | Debian 12          | 132.0.6834.83             | 128.6.0esr      | PRECISA ATUALIZAR: Chrome
192.168.87.32   | EDU155116            | Debian 12          | 128.0.6613.137            | 115.15.0esr     | PRECISA ATUALIZAR: Chrome
192.168.87.63   | EDU155125            | Debian 12          | 128.0.6613.137            | 115.15.0esr     | PRECISA ATUALIZAR: Chrome
192.168.87.22   | EDU169212            | Debian 12          | 132.0.6834.83             | 128.6.0esr      | PRECISA ATUALIZAR: Chrome
192.168.87.37   | est2416              | Debian 9           | 101.0.4951.54             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.87.24   | EDU169211            | Debian 12          | 132.0.6834.83             | 128.6.0esr      | PRECISA ATUALIZAR: Chrome
192.168.87.36   | est2286              | Debian 9           | 101.0.4951.54             | 60.8.0          | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.87.203  | pmjsXXXXXX           | Debian 11          | 133.0.6943.141            | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.87.222  | pmjsXXXXXX           | Debian 11          | 139.0.7258.66             | 78.15.0esr      | PRECISA ATUALIZAR: Debian, Firefox
192.168.87.215  | pmjsXXXXXX           | Debian 11          | 130.0.6723.91             | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.87.228  | pmjsXXXXXX           | Debian 11          | 102.0.5005.61             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.87.213  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.87.216  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.87.214  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.87.226  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.87.211  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.87.209  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.87.207  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.87.212  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.88.22   | est3607              | Debian 9           | 102.0.5005.61             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.88.26   | est3526              | Debian 9           | 101.0.4951.54             | 91.8.0esr       | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.88.33   | est4184              | Debian 9           | 102.0.5005.61             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.88.28   | est3796              | Debian 9           | 107.0.5304.110            | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.88.29   | est140160            | Debian 9           | 102.0.5005.61             | 91.11.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.88.25   | est134675            | Debian 9           | 102.0.5005.61             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.88.27   | est4015              | Debian 9           | 107.0.5304.110            | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.88.32   | EDU134676            | Debian 12          | 128.0.6613.137            | 115.15.0esr     | PRECISA ATUALIZAR: Chrome
192.168.88.218  | pmjsXXXXXX           | Debian 11          | 128.0.6613.113            | 102.8.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.89.26   | est134726            | Debian 9           | 102.0.5005.61             | 91.11.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.89.25   | est2664              | Debian 9           | 91.0.4472.114             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.89.32   | est140166            | Debian 9           | 102.0.5005.61             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.89.28   | EDU169311            | Debian 12          | 132.0.6834.83             | 128.6.0esr      | PRECISA ATUALIZAR: Chrome
192.168.89.24   | EDU134767            | Debian 12          | 128.0.6613.137            | 115.15.0esr     | PRECISA ATUALIZAR: Chrome
192.168.89.33   | EDU4448              | Debian 12          | 128.0.6613.137            | 115.15.0esr     | PRECISA ATUALIZAR: Chrome
192.168.89.216  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.89.217  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.89.215  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.89.229  | pmjsXXXXXX           | Debian 11          | 134.0.6998.88             | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.89.210  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.89.213  | pmjsXXXXXX           | Debian 11          | 134.0.6998.88             | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.89.209  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.89.208  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 91.12.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.89.212  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 91.12.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.89.211  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 91.12.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.90.86   | est134702            | Debian 9           | 102.0.5005.61             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.90.27   | est134705            | Debian 9           | 101.0.4951.54             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.90.51   | EDU169230            | Debian 12          | 132.0.6834.83             | 128.6.0esr      | PRECISA ATUALIZAR: Chrome
192.168.90.57   | edu169273            | Debian 12          | 132.0.6834.83             | 128.6.0esr      | PRECISA ATUALIZAR: Chrome
192.168.90.25   | est134703            | Debian 9           | 101.0.4951.54             | 91.11.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.90.53   | EDU169229            | Debian 12          | 132.0.6834.83             | 128.6.0esr      | PRECISA ATUALIZAR: Chrome
192.168.90.49   | EDU169224            | Debian 12          | 132.0.6834.83             | 128.6.0esr      | PRECISA ATUALIZAR: Chrome
192.168.90.61   | est2994              | Debian 9           | 104.0.5112.79             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.90.35   | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 102.8.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.90.26   | est134707            | Debian 9           | 101.0.4951.54             | 91.11.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.90.84   | est134704            | Debian 9           | 101.0.4951.54             | 91.11.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.90.37   | edu134701            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.90.45   | EDU4407              | Debian 12          | 128.0.6613.137            | 115.15.0esr     | PRECISA ATUALIZAR: Chrome
192.168.90.24   | est2249              | Debian 9           | 107.0.5304.110            | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.90.56   | est3519              | Debian 9           | 107.0.5304.110            | 91.11.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.90.28   | EDU4270              | Debian 12          | 128.0.6613.119            | 115.15.0esr     | PRECISA ATUALIZAR: Chrome
192.168.90.36   | EDU4268              | Debian 12          | 128.0.6613.119            | 115.15.0esr     | PRECISA ATUALIZAR: Chrome
192.168.90.209  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.91.24   | pmjs134418           | Debian 11          | 139.0.7258.138            | 128.14.0esr     | PRECISA ATUALIZAR: Debian
192.168.91.212  | pmjs134416           | Debian 11          | 102.0.5005.61             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.91.208  | pmjs14351            | Debian 11          | 135.0.7049.114            | 128.9.0esr      | PRECISA ATUALIZAR: Chrome, Debian
192.168.92.54   | pmjs100661           | Debian 11          | 100.0.4896.60             | 102.9.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.92.28   | pmjs103458           | Debian 11          | 139.0.7258.138            | 128.14.0esr     | PRECISA ATUALIZAR: Debian
192.168.92.57   | pmjs103454           | Debian 11          | 139.0.7258.138            | 128.14.0esr     | PRECISA ATUALIZAR: Debian
192.168.92.52   | pmjs103453           | Debian 11          | 139.0.7258.138            | 128.14.0esr     | PRECISA ATUALIZAR: Debian
192.168.92.63   | pmjs99497            | Debian 11          | 139.0.7258.138            | 128.14.0esr     | PRECISA ATUALIZAR: Debian
192.168.92.79   | pmjs103457           | Debian 11          | 139.0.7258.138            | 128.14.0esr     | PRECISA ATUALIZAR: Debian
192.168.92.56   | pmjs103459           | Debian 11          | 139.0.7258.138            | 128.14.0esr     | PRECISA ATUALIZAR: Debian
192.168.92.17   | s0060                | Debian 11          | Não instalado             | 102.7.0esr      | PRECISA ATUALIZAR: Debian, Firefox
192.168.92.105  | pmjs100660           | Debian 11          | 100.0.4896.60             | 91.7.0esr       | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.92.180  | pmjs100663           | Debian 11          | 100.0.4896.60             | 91.7.0esr       | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.93.214  | pmjs100656           | Debian 11          | 100.0.4896.60             | 91.7.0esr       | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.93.218  | pmjs100653           | Debian 11          | 100.0.4896.60             | 91.7.0esr       | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.93.212  | pmjs100654           | Debian 11          | 100.0.4896.60             | 91.7.0esr       | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.94.225  | pmjs100708           | Debian 11          | 139.0.7258.138            | 128.14.0esr     | PRECISA ATUALIZAR: Debian
192.168.94.227  | pmjs100705           | Debian 11          | 139.0.7258.138            | 128.14.0esr     | PRECISA ATUALIZAR: Debian
192.168.94.226  | pmjs100706           | Debian 11          | 139.0.7258.138            | 128.14.0esr     | PRECISA ATUALIZAR: Debian
192.168.94.223  | pmjs100707           | Debian 11          | 139.0.7258.138            | 128.14.0esr     | PRECISA ATUALIZAR: Debian
192.168.95.227  | pmjs100644           | Debian 11          | 100.0.4896.60             | 91.7.0esr       | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.96.23   | pmjs100375           | Debian 11          | 139.0.7258.138            | 128.14.0esr     | PRECISA ATUALIZAR: Debian
192.168.96.222  | pmjs100376           | Debian 11          | 98.0.4758.102             | 91.6.0esr       | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.96.220  | pmjs100378           | Debian 11          | 98.0.4758.102             | 91.6.0esr       | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.96.218  | pmjs100380           | Debian 11          | 129.0.6668.70             | 115.14.0esr     | PRECISA ATUALIZAR: Chrome, Debian
192.168.96.228  | pmjs100377           | Debian 11          | 98.0.4758.102             | 91.6.0esr       | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.98.21   | est134729            | Debian 9           | 102.0.5005.61             | 91.11.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.98.189  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.98.194  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.98.215  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.98.221  | pmjsXXXXXX           | Debian 11          | 128.0.6613.119            | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.98.212  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.98.223  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.98.218  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.98.220  | pmjsXXXXXX           | Debian 11          | 133.0.6943.126            | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.98.198  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.98.217  | pmjsXXXXXX           | Debian 11          | 96.0.4664.45              | 78.15.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.99.23   | est134574            | Debian 9           | 107.0.5304.110            | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.99.56   | est082423            | Debian 9           | 102.0.5005.61             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.99.32   | est134580            | Debian 9           | 102.0.5005.61             | 91.11.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.99.29   | edu169238            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.99.25   | est140153            | Debian 9           | 101.0.4951.54             | 91.11.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.99.42   | est2860              | Debian 9           | 102.0.5005.61             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.99.34   | edu169276            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.99.83   | est134575            | Debian 9           | 101.0.4951.54             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.99.80   | est134583            | Debian 9           | 107.0.5304.110            | 91.11.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.99.36   | edu169272            | Debian 12          | 132.0.6834.83             | 128.6.0esr      | PRECISA ATUALIZAR: Chrome
192.168.99.43   | est134576            | Debian 9           | 107.0.5304.110            | 91.11.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.99.48   | 169235               | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.99.35   | edu169234            | Debian 12          | 134.0.6998.88             | 128.8.0esr      | PRECISA ATUALIZAR: Chrome
192.168.99.26   | EDU169314            | Debian 12          | 132.0.6834.83             | 128.6.0esr      | PRECISA ATUALIZAR: Chrome
192.168.99.44   | est134591            | Debian 9           | 102.0.5005.61             | 91.10.0esr      | PRECISA ATUALIZAR: Chrome, Debian, Firefox
192.168.99.40   | est134590            | Debian 9           | 91.0.4472.114             | 60.4.0          | PRECISA ATUALIZAR: Chrome, Debian, Firefox
